BLANK,Denied Points,Amplitude,Amplitude STD,Position,Position STD,Sigma,Sigma STD,FWHM,R^2,SNR
,Point 75,99.83056591,133.7804763,1082.996431,5.019072228,5.499463002,8.962569611,12.92373806,0.735903728,2.415158274
,Point 77,142.9921023,40.80388493,1079.385031,2.248945345,6.638618512,2.233373896,15.6007535,0.983266441,3.404574028
,Point 78,213.6652254,26.7597485,1065.726232,9.69772238,19.64816155,7.138066729,46.17317964,-0.396005993,4.99055428
,Point 79,135.6812955,18.66161158,1087.139326,1.360145438,8.22200832,1.353317333,19.32171955,0.986819935,3.617269851
,Point 80,287.8111554,107.2812688,1074.202004,2.702091551,6.61593176,3.097688741,15.54743964,0.998567557,7.587780816
,Point 81,0,0,0,0,0,0,0,0,0
,Point 82,698.5562474,1592670395,1091.074026,470740.5703,2.339142285,1288585.112,5.496984369,#NAME?,15.38169312
,Point 83,186.4938268,39.93400781,1086.003645,1.979469706,6.377558939,1.4635434,14.98726351,0.997764483,5.229108733
,Point 87,0,0,0,0,0,0,0,0,0
,Point 90,260.1822716,96.17623688,1082.80975,3.199708685,7.901966363,3.529620113,18.56962095,0.800270192,6.552441144
,Point 94,681.1551521,502292854.9,1091.096366,135652.216,2.295207786,385590.4608,5.393738296,#NAME?,19.72503078
,Point 95,178.5548664,73.58636345,1059.125623,24.6986156,21.90784025,14.00354081,51.48342458,-1.260242167,4.021279048
,Point 96,119.7913351,27.61606357,1082.310828,2.632464385,9.973136865,2.875829874,23.43687163,0.832846762,2.923944795
,Point 97,115.6835991,33.77674632,1075.629725,9.241066195,16.50924189,12.19596375,38.79671844,-1.055539205,2.826358115
,Point 98,106.4630467,4.480708755,1076.733996,0.471895081,9.415245083,0.518609246,22.12582594,0.994879858,2.339548038
,Point 99,141.0241811,21.02498675,1079.204064,1.224053172,6.81515627,1.179773628,16.01561723,0.993931598,3.830587386
